ers_code,ers_name,ers_date,ers_quarter,decision_cutoff_utc,join_status,snapshot_id,provenance,snapshot_usable_from_utc,snapshot_generated_at_utc,lag_hours,snapshot_status,snapshot_max_asset_staleness_days,source_artifact_id,source_run_id
3769,GMOペイメントゲートウェイ,2026-08-14,1Q,2026-08-14 00:00:00 UTC,ok,MCTX-20260813T222639Z,historical_artifact_join,2026-08-13 22:26:54 UTC,2026-08-13 22:26:39 UTC,1.55,ok,0,9200517747,31749944076
9989,サンドラッグ,2026-08-14,1Q,2026-08-14 00:00:00 UTC,ok,MCTX-20260813T222639Z,historical_artifact_join,2026-08-13 22:26:54 UTC,2026-08-13 22:26:39 UTC,1.55,ok,0,9200517747,31749944076
4651,サニックスホールディングス,2026-08-17,1Q,2026-08-17 00:00:00 UTC,ok,MCTX-20260816T220017Z,historical_artifact_join,2026-08-16 22:00:32 UTC,2026-08-16 22:00:17 UTC,1.99,ok,2,9270831839,31975101932
9439,エム・エイチ・グループ,2026-08-17,本決算,2026-08-17 00:00:00 UTC,ok,MCTX-20260816T220017Z,historical_artifact_join,2026-08-16 22:00:32 UTC,2026-08-16 22:00:17 UTC,1.99,ok,2,9270831839,31975101932
6327,北川精機,2026-08-18,本決算,2026-08-18 00:00:00 UTC,ok,MCTX-20260817T220520Z,historical_artifact_join,2026-08-17 22:05:43 UTC,2026-08-17 22:05:20 UTC,1.9,ok,0,9302865718,32074329423
7532,パン・パシフィック・インターナショナルホールディングス,2026-08-18,本決算,2026-08-18 00:00:00 UTC,ok,MCTX-20260817T220520Z,historical_artifact_join,2026-08-17 22:05:43 UTC,2026-08-17 22:05:20 UTC,1.9,ok,0,9302865718,32074329423
3076,あいホールディングス,2026-08-19,本決算,2026-08-19 00:00:00 UTC,ok,MCTX-20260818T220131Z,historical_artifact_join,2026-08-18 22:01:46 UTC,2026-08-18 22:01:31 UTC,1.97,ok,0,9344086883,32190689753
8987,ジャパンエクセレント投資法人,2026-08-21,本決算,2026-08-21 00:00:00 UTC,ok,MCTX-20260820T221037Z,historical_artifact_join,2026-08-20 22:10:53 UTC,2026-08-20 22:10:37 UTC,1.82,ok,0,9426385732,32423024549
9285,東京インフラ・エネルギー投資法人,2026-08-21,本決算,2026-08-21 00:00:00 UTC,ok,MCTX-20260820T221037Z,historical_artifact_join,2026-08-20 22:10:53 UTC,2026-08-20 22:10:37 UTC,1.82,ok,0,9426385732,32423024549
7590,タカショー,2026-08-25,2Q,2026-08-25 00:00:00 UTC,ok,MCTX-20260821T220336Z,historical_artifact_join,2026-08-21 22:03:52 UTC,2026-08-21 22:03:36 UTC,73.94,ok,0,9463947576,32531303919
